sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp,in_T0
12606,sameiro_2022,train,2022-08-10T08:00:00.000000000,2022-08-13T00:00:00.000000000,232.0749969482422,1103.5,True
12607,sameiro_2022,train,2022-08-10T09:00:00.000000000,2022-08-13T01:00:00.000000000,171.4166717529297,1103.5,True
12608,sameiro_2022,train,2022-08-10T12:00:00.000000000,2022-08-13T02:00:00.000000000,79.45833587646484,428.5,True
12609,sameiro_2022,train,2022-08-10T13:00:00.000000000,2022-08-13T03:00:00.000000000,43.75,279.5,True
12610,sameiro_2022,train,2022-08-10T14:00:00.000000000,2022-08-13T04:00:00.000000000,23.29166603088379,279.5,True
12611,sameiro_2022,train,2022-08-10T15:00:00.000000000,2022-08-13T05:00:00.000000000,0.0,0.0,True
12612,sameiro_2022,train,2022-08-10T16:00:00.000000000,2022-08-13T06:00:00.000000000,0.0,0.0,True
12613,sameiro_2022,train,2022-08-10T17:00:00.000000000,2022-08-13T07:00:00.000000000,0.0,0.0,True
12614,sameiro_2022,train,2022-08-10T18:00:00.000000000,2022-08-13T08:00:00.000000000,0.0,0.0,True
12615,sameiro_2022,train,2022-08-10T19:00:00.000000000,2022-08-13T09:00:00.000000000,7.224999904632568,86.69999694824219,True
12616,sameiro_2022,train,2022-08-10T20:00:00.000000000,2022-08-13T10:00:00.000000000,7.224999904632568,86.69999694824219,True
12617,sameiro_2022,train,2022-08-10T21:00:00.000000000,2022-08-13T11:00:00.000000000,13.883334159851074,86.69999694824219,True
12618,sameiro_2022,train,2022-08-10T22:00:00.000000000,2022-08-13T12:00:00.000000000,13.883334159851074,86.69999694824219,True
12619,sameiro_2022,train,2022-08-10T23:00:00.000000000,2022-08-13T13:00:00.000000000,30.70833396911621,201.89999389648438,True
12620,sameiro_2022,train,2022-08-11T00:00:00.000000000,2022-08-13T14:00:00.000000000,83.42499542236328,632.5999755859375,True
12621,sameiro_2022,train,2022-08-11T01:00:00.000000000,2022-08-13T15:00:00.000000000,1280.6583251953125,14366.7998046875,True
12622,sameiro_2022,train,2022-08-11T02:00:00.000000000,2022-08-13T16:00:00.000000000,1945.7083740234375,14366.7998046875,True
12623,sameiro_2022,train,2022-08-11T03:00:00.000000000,2022-08-13T17:00:00.000000000,2403.941650390625,14366.7998046875,True
12624,sameiro_2022,train,2022-08-11T04:00:00.000000000,2022-08-13T18:00:00.000000000,3089.699951171875,14366.7998046875,True
12625,sameiro_2022,train,2022-08-11T05:00:00.000000000,2022-08-13T19:00:00.000000000,3555.683349609375,14366.7998046875,True
12626,sameiro_2022,train,2022-08-11T06:00:00.000000000,2022-08-13T20:00:00.000000000,3731.1748046875,14366.7998046875,True
12627,sameiro_2022,train,2022-08-11T07:00:00.000000000,2022-08-13T21:00:00.000000000,3963.316650390625,14366.7998046875,True
12628,sameiro_2022,train,2022-08-11T08:00:00.000000000,2022-08-13T22:00:00.000000000,4051.383056640625,14366.7998046875,True
12629,sameiro_2022,train,2022-08-11T09:00:00.000000000,2022-08-13T23:00:00.000000000,4055.308349609375,14366.7998046875,True
12630,sameiro_2022,train,2022-08-11T10:00:00.000000000,2022-08-14T00:00:00.000000000,4087.5166015625,14366.7998046875,True
12631,sameiro_2022,train,2022-08-11T11:00:00.000000000,2022-08-14T01:00:00.000000000,4077.933349609375,14366.7998046875,True
12632,sameiro_2022,train,2022-08-11T12:00:00.000000000,2022-08-14T02:00:00.000000000,4027.783203125,14366.7998046875,True
12633,sameiro_2022,train,2022-08-11T13:00:00.000000000,2022-08-14T03:00:00.000000000,2832.791259765625,8229.099609375,True
12634,sameiro_2022,train,2022-08-11T14:00:00.000000000,2022-08-14T04:00:00.000000000,2170.19189453125,8229.099609375,True
12635,sameiro_2022,train,2022-08-11T15:00:00.000000000,2022-08-14T05:00:00.000000000,1711.9583740234375,8229.099609375,True
12636,sameiro_2022,train,2022-08-11T16:00:00.000000000,2022-08-14T06:00:00.000000000,1026.2000732421875,5591.7998046875,True
12637,sameiro_2022,train,2022-08-11T17:00:00.000000000,2022-08-14T07:00:00.000000000,560.2166137695312,2872.39990234375,True
12638,sameiro_2022,train,2022-08-11T18:00:00.000000000,2022-08-14T08:00:00.000000000,384.7250061035156,2872.39990234375,True
12639,sameiro_2022,train,2022-08-11T19:00:00.000000000,2022-08-14T09:00:00.000000000,159.5500030517578,1056.800048828125,True
12640,sameiro_2022,train,2022-08-11T20:00:00.000000000,2022-08-14T10:00:00.000000000,93.21666717529297,386.5,True
12641,sameiro_2022,train,2022-08-11T21:00:00.000000000,2022-08-14T11:00:00.000000000,110.5666732788086,386.5,True
12642,sameiro_2022,train,2022-08-11T22:00:00.000000000,2022-08-14T12:00:00.000000000,107.25833129882812,346.79998779296875,True
12643,sameiro_2022,train,2022-08-11T23:00:00.000000000,2022-08-14T13:00:00.000000000,115.52499389648438,346.79998779296875,True
12644,sameiro_2022,train,2022-08-12T00:00:00.000000000,2022-08-14T14:00:00.000000000,112.95832061767578,346.79998779296875,True
12645,sameiro_2022,train,2022-08-12T01:00:00.000000000,2022-08-14T15:00:00.000000000,110.71666717529297,346.79998779296875,True
12646,sameiro_2022,train,2022-08-12T02:00:00.000000000,2022-08-14T16:00:00.000000000,108.26666259765625,346.79998779296875,True
12647,sameiro_2022,train,2022-08-12T03:00:00.000000000,2022-08-14T17:00:00.000000000,108.26667022705078,346.79998779296875,True
12648,sameiro_2022,train,2022-08-12T04:00:00.000000000,2022-08-14T18:00:00.000000000,108.26666259765625,346.79998779296875,True
12649,sameiro_2022,train,2022-08-12T05:00:00.000000000,2022-08-14T19:00:00.000000000,108.26666259765625,346.79998779296875,True
12650,sameiro_2022,train,2022-08-12T06:00:00.000000000,2022-08-14T20:00:00.000000000,108.26666259765625,346.79998779296875,True
12651,sameiro_2022,train,2022-08-12T07:00:00.000000000,2022-08-14T21:00:00.000000000,94.07500457763672,346.79998779296875,True
12652,sameiro_2022,train,2022-08-12T08:00:00.000000000,2022-08-14T22:00:00.000000000,72.34166717529297,346.79998779296875,True
12653,sameiro_2022,train,2022-08-12T09:00:00.000000000,2022-08-14T23:00:00.000000000,50.516666412353516,346.79998779296875,True
12654,sameiro_2022,train,2022-08-12T13:00:00.000000000,2022-08-15T00:00:00.000000000,21.616668701171875,186.10000610351562,True
12655,sameiro_2022,train,2022-08-12T14:00:00.000000000,2022-08-15T01:00:00.000000000,6.108333587646484,73.30000305175781,True
12656,sameiro_2022,train,2022-08-12T15:00:00.000000000,2022-08-15T02:00:00.000000000,6.108333587646484,73.30000305175781,True
12657,sameiro_2022,train,2022-08-12T16:00:00.000000000,2022-08-15T03:00:00.000000000,6.108333587646484,73.30000305175781,True
12658,sameiro_2022,train,2022-08-12T17:00:00.000000000,2022-08-15T04:00:00.000000000,6.108333587646484,73.30000305175781,True
12659,sameiro_2022,train,2022-08-12T18:00:00.000000000,2022-08-15T06:00:00.000000000,6.108333587646484,73.30000305175781,True
12660,sameiro_2022,train,2022-08-12T19:00:00.000000000,2022-08-15T07:00:00.000000000,6.108333587646484,73.30000305175781,True
12661,sameiro_2022,train,2022-08-12T20:00:00.000000000,2022-08-15T11:00:00.000000000,52.70833206176758,559.2000122070312,True
12662,sameiro_2022,train,2022-08-12T21:00:00.000000000,2022-08-15T12:00:00.000000000,71.59166717529297,559.2000122070312,True
12663,sameiro_2022,train,2022-08-12T22:00:00.000000000,2022-08-15T13:00:00.000000000,109.45833587646484,559.2000122070312,True
12664,sameiro_2022,train,2022-08-12T23:00:00.000000000,2022-08-15T14:00:00.000000000,347.308349609375,2854.199951171875,True
12665,sameiro_2022,train,2022-08-13T00:00:00.000000000,2022-08-15T15:00:00.000000000,2221.60009765625,22564.80078125,True
12666,sameiro_2022,train,2022-08-13T01:00:00.000000000,2022-08-15T16:00:00.000000000,5158.80859375,35246.5,True
12667,sameiro_2022,train,2022-08-13T02:00:00.000000000,2022-08-15T17:00:00.000000000,10739.775390625,66971.6015625,True
12668,sameiro_2022,train,2022-08-13T03:00:00.000000000,2022-08-15T18:00:00.000000000,14727.2587890625,66971.6015625,True
12669,sameiro_2022,train,2022-08-13T04:00:00.000000000,2022-08-15T19:00:00.000000000,17504.599609375,66971.6015625,True
12670,sameiro_2022,train,2022-08-13T05:00:00.000000000,2022-08-15T20:00:00.000000000,19894.583984375,66971.6015625,True
12671,sameiro_2022,train,2022-08-13T06:00:00.000000000,2022-08-15T21:00:00.000000000,20584.55078125,66971.6015625,True
12672,sameiro_2022,train,2022-08-13T07:00:00.000000000,2022-08-15T22:00:00.000000000,20584.55078125,66971.6015625,True
12673,sameiro_2022,train,2022-08-13T08:00:00.000000000,2022-08-15T23:00:00.000000000,20537.94921875,66971.6015625,True
12674,sameiro_2022,train,2022-08-13T09:00:00.000000000,2022-08-16T00:00:00.000000000,20943.251953125,66971.6015625,True
12675,sameiro_2022,train,2022-08-13T10:00:00.000000000,2022-08-16T01:00:00.000000000,21341.876953125,66971.6015625,True
12676,sameiro_2022,train,2022-08-13T11:00:00.000000000,2022-08-16T02:00:00.000000000,21521.208984375,66971.6015625,True
12677,sameiro_2022,train,2022-08-13T12:00:00.000000000,2022-08-16T03:00:00.000000000,19922.517578125,66971.6015625,True
12678,sameiro_2022,train,2022-08-13T13:00:00.000000000,2022-08-16T05:00:00.000000000,17002.16796875,66971.6015625,True
12679,sameiro_2022,train,2022-08-13T14:00:00.000000000,2022-08-16T09:00:00.000000000,11421.2001953125,47849.80078125,True
12680,sameiro_2022,train,2022-08-13T15:00:00.000000000,2022-08-16T10:00:00.000000000,7433.71630859375,33328.1015625,True
12681,sameiro_2022,train,2022-08-13T16:00:00.000000000,2022-08-16T11:00:00.000000000,4656.375,28679.80078125,True
12682,sameiro_2022,train,2022-08-13T17:00:00.000000000,2022-08-16T12:00:00.000000000,2266.3916015625,8279.599609375,True
12683,sameiro_2022,train,2022-08-13T18:00:00.000000000,2022-08-16T13:00:00.000000000,1576.4249267578125,5237.89990234375,True
12684,sameiro_2022,train,2022-08-13T19:00:00.000000000,2022-08-16T14:00:00.000000000,1768.2083740234375,5237.89990234375,True
12685,sameiro_2022,train,2022-08-13T20:00:00.000000000,2022-08-16T15:00:00.000000000,1992.0751953125,5237.89990234375,True
12686,sameiro_2022,train,2022-08-13T21:00:00.000000000,2022-08-16T16:00:00.000000000,2373.183349609375,9663.5,True
12687,sameiro_2022,train,2022-08-13T22:00:00.000000000,2022-08-16T17:00:00.000000000,2842.550048828125,10870.2998046875,True
12688,sameiro_2022,train,2022-08-13T23:00:00.000000000,2022-08-16T18:00:00.000000000,2734.241455078125,10870.2998046875,True
12689,sameiro_2022,train,2022-08-14T00:00:00.000000000,2022-08-16T19:00:00.000000000,2764.708251953125,10870.2998046875,True
12690,sameiro_2022,train,2022-08-14T01:00:00.000000000,2022-08-16T20:00:00.000000000,3010.55859375,10870.2998046875,True
12691,sameiro_2022,train,2022-08-14T02:00:00.000000000,2022-08-16T21:00:00.000000000,3239.125244140625,10870.2998046875,True
12692,sameiro_2022,train,2022-08-14T03:00:00.000000000,2022-08-16T22:00:00.000000000,3355.633544921875,10870.2998046875,True
12693,sameiro_2022,train,2022-08-14T04:00:00.000000000,2022-08-16T23:00:00.000000000,3479.191650390625,10870.2998046875,True
12694,sameiro_2022,train,2022-08-14T05:00:00.000000000,2022-08-17T00:00:00.000000000,3542.30859375,10870.2998046875,True
12695,sameiro_2022,train,2022-08-14T06:00:00.000000000,2022-08-17T01:00:00.000000000,3575.791748046875,10870.2998046875,True
12696,sameiro_2022,train,2022-08-14T07:00:00.000000000,2022-08-17T02:00:00.000000000,3395.599853515625,10870.2998046875,True
12697,sameiro_2022,train,2022-08-14T08:00:00.000000000,2022-08-17T03:00:00.000000000,3183.150146484375,10870.2998046875,True
12698,sameiro_2022,train,2022-08-14T09:00:00.000000000,2022-08-17T04:00:00.000000000,2424.558349609375,10870.2998046875,True
12699,sameiro_2022,train,2022-08-14T10:00:00.000000000,2022-08-17T05:00:00.000000000,1518.7000732421875,3746.10009765625,True
12700,sameiro_2022,train,2022-08-14T11:00:00.000000000,2022-08-17T06:00:00.000000000,1209.8250732421875,3746.10009765625,True
12701,sameiro_2022,train,2022-08-14T12:00:00.000000000,2022-08-17T07:00:00.000000000,897.6499633789062,3152.5,True
12702,sameiro_2022,train,2022-08-14T13:00:00.000000000,2022-08-17T08:00:00.000000000,634.941650390625,2742.800048828125,True
12703,sameiro_2022,train,2022-08-14T14:00:00.000000000,2022-08-17T09:00:00.000000000,406.375,1482.699951171875,True
12704,sameiro_2022,train,2022-08-14T15:00:00.000000000,2022-08-17T10:00:00.000000000,289.8666687011719,1482.699951171875,True
12705,sameiro_2022,train,2022-08-14T16:00:00.000000000,2022-08-17T11:00:00.000000000,166.30833435058594,757.4000244140625,True
12706,sameiro_2022,train,2022-08-14T17:00:00.000000000,2022-08-17T12:00:00.000000000,103.1916732788086,560.4000244140625,True
12707,sameiro_2022,train,2022-08-14T18:00:00.000000000,2022-08-17T13:00:00.000000000,69.70833587646484,560.4000244140625,True
12708,sameiro_2022,train,2022-08-14T19:00:00.000000000,2022-08-17T14:00:00.000000000,58.116668701171875,560.4000244140625,True
12709,sameiro_2022,train,2022-08-14T20:00:00.000000000,2022-08-17T15:00:00.000000000,46.70000076293945,560.4000244140625,True
12710,sameiro_2022,train,2022-08-14T21:00:00.000000000,2022-08-17T16:00:00.000000000,0.0,0.0,True
12711,sameiro_2022,train,2022-08-14T22:00:00.000000000,2022-08-17T17:00:00.000000000,0.0,0.0,True
12712,sameiro_2022,train,2022-08-14T23:00:00.000000000,2022-08-17T18:00:00.000000000,0.0,0.0,True
12713,sameiro_2022,train,2022-08-15T00:00:00.000000000,2022-08-17T19:00:00.000000000,0.0,0.0,True
12714,sameiro_2022,train,2022-08-15T01:00:00.000000000,2022-08-17T20:00:00.000000000,0.0,0.0,True
12715,sameiro_2022,train,2022-08-15T02:00:00.000000000,2022-08-17T21:00:00.000000000,0.0,0.0,True
12716,sameiro_2022,train,2022-08-15T03:00:00.000000000,2022-08-17T22:00:00.000000000,0.0,0.0,True
12717,sameiro_2022,train,2022-08-15T04:00:00.000000000,2022-08-17T23:00:00.000000000,0.0,0.0,True
12718,san_trope_2021,train,2021-08-14T00:00:00.000000000,2021-08-16T18:00:00.000000000,2100.199951171875,11185.2998046875,True
12719,san_trope_2021,train,2021-08-14T01:00:00.000000000,2021-08-16T19:00:00.000000000,3355.6416015625,15065.2998046875,True
12720,san_trope_2021,train,2021-08-14T02:00:00.000000000,2021-08-16T20:00:00.000000000,4503.033203125,15065.2998046875,True
12721,san_trope_2021,train,2021-08-14T03:00:00.000000000,2021-08-16T21:00:00.000000000,5351.09130859375,15065.2998046875,True
12722,san_trope_2021,train,2021-08-14T04:00:00.000000000,2021-08-16T22:00:00.000000000,6744.66650390625,16722.900390625,True
12723,san_trope_2021,train,2021-08-14T05:00:00.000000000,2021-08-16T23:00:00.000000000,7894.091796875,16722.900390625,True
12724,san_trope_2021,train,2021-08-14T06:00:00.000000000,2021-08-17T00:00:00.000000000,8378.3916015625,16722.900390625,True
12725,san_trope_2021,train,2021-08-14T07:00:00.000000000,2021-08-17T01:00:00.000000000,8817.2919921875,16722.900390625,True
12726,san_trope_2021,train,2021-08-14T08:00:00.000000000,2021-08-17T02:00:00.000000000,9226.8916015625,16722.900390625,True
12727,san_trope_2021,train,2021-08-14T09:00:00.000000000,2021-08-17T03:00:00.000000000,9289.408203125,16722.900390625,True
12728,san_trope_2021,train,2021-08-14T10:00:00.000000000,2021-08-17T04:00:00.000000000,9132.9677734375,16722.900390625,True
12729,san_trope_2021,train,2021-08-14T11:00:00.000000000,2021-08-17T05:00:00.000000000,8254.05859375,16722.900390625,True
12730,san_trope_2021,train,2021-08-14T12:00:00.000000000,2021-08-17T06:00:00.000000000,7342.30810546875,16722.900390625,True
12731,san_trope_2021,train,2021-08-14T13:00:00.000000000,2021-08-17T07:00:00.000000000,6134.89990234375,16722.900390625,True
12732,san_trope_2021,train,2021-08-14T14:00:00.000000000,2021-08-17T08:00:00.000000000,5096.10009765625,16722.900390625,True
12733,san_trope_2021,train,2021-08-14T15:00:00.000000000,2021-08-17T09:00:00.000000000,4399.6416015625,16722.900390625,True
12734,san_trope_2021,train,2021-08-14T16:00:00.000000000,2021-08-17T10:00:00.000000000,3251.75,13793.099609375,True
12735,san_trope_2021,train,2021-08-14T17:00:00.000000000,2021-08-17T11:00:00.000000000,2333.124755859375,5811.60009765625,True
12736,san_trope_2021,train,2021-08-14T18:00:00.000000000,2021-08-17T12:00:00.000000000,2204.39990234375,5266.7998046875,True
12737,san_trope_2021,train,2021-08-14T19:00:00.000000000,2021-08-17T13:00:00.000000000,2119.7666015625,4915.2001953125,True
12738,san_trope_2021,train,2021-08-14T22:00:00.000000000,2021-08-17T14:00:00.000000000,2185.591552734375,5705.10009765625,True
12739,san_trope_2021,train,2021-08-14T23:00:00.000000000,2021-08-17T15:00:00.000000000,2652.258544921875,6900.7001953125,True
12740,san_trope_2021,train,2021-08-15T00:00:00.000000000,2021-08-17T16:00:00.000000000,3257.425048828125,7906.0,True
12741,san_trope_2021,train,2021-08-15T01:00:00.000000000,2021-08-17T17:00:00.000000000,3761.25,7906.0,True
12742,san_trope_2021,train,2021-08-15T02:00:00.000000000,2021-08-17T18:00:00.000000000,4068.300048828125,7906.0,True
12743,san_trope_2021,train,2021-08-15T03:00:00.000000000,2021-08-17T19:00:00.000000000,4341.07470703125,7906.0,True
12744,san_trope_2021,train,2021-08-15T04:00:00.000000000,2021-08-17T20:00:00.000000000,4592.033203125,7906.0,True
12745,san_trope_2021,train,2021-08-15T05:00:00.000000000,2021-08-17T21:00:00.000000000,4838.0166015625,7906.0,True
12746,san_trope_2021,train,2021-08-15T06:00:00.000000000,2021-08-17T22:00:00.000000000,4851.658203125,7906.0,True
12747,san_trope_2021,train,2021-08-15T07:00:00.000000000,2021-08-17T23:00:00.000000000,4735.84130859375,7906.0,True
12748,san_trope_2021,train,2021-08-15T08:00:00.000000000,2021-08-18T00:00:00.000000000,4492.59130859375,7906.0,True
12749,san_trope_2021,train,2021-08-15T09:00:00.000000000,2021-08-18T01:00:00.000000000,4290.27490234375,7906.0,True
12750,san_trope_2021,train,2021-08-15T10:00:00.000000000,2021-08-18T02:00:00.000000000,3864.849609375,7906.0,True
12751,san_trope_2021,train,2021-08-15T11:00:00.000000000,2021-08-18T03:00:00.000000000,3305.949462890625,7906.0,True
12752,san_trope_2021,train,2021-08-15T12:00:00.000000000,2021-08-18T04:00:00.000000000,2647.11669921875,6444.2998046875,True
12753,san_trope_2021,train,2021-08-15T13:00:00.000000000,2021-08-18T05:00:00.000000000,2110.091552734375,4771.0,True
12754,san_trope_2021,train,2021-08-15T14:00:00.000000000,2021-08-18T06:00:00.000000000,1782.6832275390625,4771.0,True
12755,san_trope_2021,train,2021-08-15T15:00:00.000000000,2021-08-18T07:00:00.000000000,1461.875,4771.0,True
12756,san_trope_2021,train,2021-08-15T16:00:00.000000000,2021-08-18T08:00:00.000000000,1108.2415771484375,4771.0,True
12757,san_trope_2021,train,2021-08-15T17:00:00.000000000,2021-08-18T09:00:00.000000000,715.0750122070312,3111.89990234375,True
12758,san_trope_2021,train,2021-08-15T18:00:00.000000000,2021-08-18T10:00:00.000000000,874.75830078125,5028.10009765625,True
12759,san_trope_2021,train,2021-08-15T19:00:00.000000000,2021-08-18T11:00:00.000000000,1283.9000244140625,6289.5,True
12760,san_trope_2021,train,2021-08-15T20:00:00.000000000,2021-08-18T12:00:00.000000000,1670.5416259765625,6289.5,True
12761,san_trope_2021,train,2021-08-15T21:00:00.000000000,2021-08-18T13:00:00.000000000,1879.5166015625,6289.5,True
12762,san_trope_2021,train,2021-08-15T22:00:00.000000000,2021-08-18T14:00:00.000000000,2186.691650390625,6289.5,True
12763,san_trope_2021,train,2021-08-16T00:00:00.000000000,2021-08-18T15:00:00.000000000,2354.558349609375,6289.5,True
12764,san_trope_2021,train,2021-08-16T02:00:00.000000000,2021-08-18T16:00:00.000000000,2445.166748046875,6289.5,True
12765,san_trope_2021,train,2021-08-16T03:00:00.000000000,2021-08-18T17:00:00.000000000,2454.85009765625,6289.5,True
