sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp
5156,castellon_2023,train,2023-04-07T07:00:00.000000000,2023-04-09T18:00:00.000000000,0.0,0.0
5157,castellon_2023,train,2023-04-07T08:00:00.000000000,2023-04-09T19:00:00.000000000,0.0,0.0
5158,castellon_2023,train,2023-04-07T09:00:00.000000000,2023-04-09T20:00:00.000000000,0.0,0.0
5159,castellon_2023,train,2023-04-07T10:00:00.000000000,2023-04-09T21:00:00.000000000,0.0,0.0
5160,castellon_2023,train,2023-04-07T11:00:00.000000000,2023-04-09T22:00:00.000000000,0.0,0.0
5161,castellon_2023,train,2023-04-07T12:00:00.000000000,2023-04-09T23:00:00.000000000,0.0,0.0
5162,castellon_2023,train,2023-04-07T13:00:00.000000000,2023-04-10T00:00:00.000000000,0.0,0.0
5163,castellon_2023,train,2023-04-07T14:00:00.000000000,2023-04-10T01:00:00.000000000,0.0,0.0
5164,castellon_2023,train,2023-04-07T15:00:00.000000000,2023-04-10T02:00:00.000000000,0.0,0.0
5165,castellon_2023,train,2023-04-07T16:00:00.000000000,2023-04-10T03:00:00.000000000,0.0,0.0
5166,castellon_2023,train,2023-04-07T17:00:00.000000000,2023-04-10T04:00:00.000000000,0.0,0.0
5167,castellon_2023,train,2023-04-07T18:00:00.000000000,2023-04-10T05:00:00.000000000,0.0,0.0
5168,castellon_2023,train,2023-04-07T19:00:00.000000000,2023-04-10T06:00:00.000000000,0.0,0.0
5169,castellon_2023,train,2023-04-07T20:00:00.000000000,2023-04-10T07:00:00.000000000,0.0,0.0
5170,castellon_2023,train,2023-04-07T21:00:00.000000000,2023-04-10T08:00:00.000000000,0.0,0.0
5171,castellon_2023,train,2023-04-07T22:00:00.000000000,2023-04-10T09:00:00.000000000,0.0,0.0
5172,castellon_2023,train,2023-04-07T23:00:00.000000000,2023-04-10T10:00:00.000000000,0.0,0.0
5173,castellon_2023,train,2023-04-08T00:00:00.000000000,2023-04-10T11:00:00.000000000,0.0,0.0
5174,castellon_2023,train,2023-04-08T01:00:00.000000000,2023-04-10T12:00:00.000000000,0.0,0.0
5175,castellon_2023,train,2023-04-08T02:00:00.000000000,2023-04-10T13:00:00.000000000,0.0,0.0
5176,castellon_2023,train,2023-04-08T03:00:00.000000000,2023-04-10T14:00:00.000000000,0.0,0.0
5177,castellon_2023,train,2023-04-08T04:00:00.000000000,2023-04-10T15:00:00.000000000,0.0,0.0
5178,castellon_2023,train,2023-04-08T05:00:00.000000000,2023-04-10T16:00:00.000000000,0.0,0.0
5179,castellon_2023,train,2023-04-08T06:00:00.000000000,2023-04-10T17:00:00.000000000,0.0,0.0
5180,castellon_2023,train,2023-04-08T07:00:00.000000000,2023-04-10T18:00:00.000000000,0.0,0.0
5181,castellon_2023,train,2023-04-08T08:00:00.000000000,2023-04-10T19:00:00.000000000,0.0,0.0
5182,castellon_2023,train,2023-04-08T09:00:00.000000000,2023-04-10T20:00:00.000000000,0.0,0.0
5183,castellon_2023,train,2023-04-08T10:00:00.000000000,2023-04-10T21:00:00.000000000,0.0,0.0
5184,castellon_2023,train,2023-04-08T11:00:00.000000000,2023-04-10T22:00:00.000000000,0.0,0.0
5185,castellon_2023,train,2023-04-08T12:00:00.000000000,2023-04-10T23:00:00.000000000,0.0,0.0
5186,castellon_2023,train,2023-04-08T13:00:00.000000000,2023-04-11T00:00:00.000000000,0.0,0.0
5187,castellon_2023,train,2023-04-08T14:00:00.000000000,2023-04-11T01:00:00.000000000,0.0,0.0
5188,castellon_2023,train,2023-04-08T15:00:00.000000000,2023-04-11T02:00:00.000000000,0.0,0.0
5189,castellon_2023,train,2023-04-08T16:00:00.000000000,2023-04-11T03:00:00.000000000,0.0,0.0
5190,castellon_2023,train,2023-04-08T17:00:00.000000000,2023-04-11T04:00:00.000000000,0.0,0.0
5191,castellon_2023,train,2023-04-08T18:00:00.000000000,2023-04-11T05:00:00.000000000,0.0,0.0
5192,castellon_2023,train,2023-04-08T19:00:00.000000000,2023-04-11T06:00:00.000000000,0.0,0.0
5193,castellon_2023,train,2023-04-08T20:00:00.000000000,2023-04-11T07:00:00.000000000,0.0,0.0
5194,castellon_2023,train,2023-04-08T21:00:00.000000000,2023-04-11T08:00:00.000000000,0.0,0.0
5195,castellon_2023,train,2023-04-08T22:00:00.000000000,2023-04-11T09:00:00.000000000,0.0,0.0
5196,castellon_2023,train,2023-04-08T23:00:00.000000000,2023-04-11T10:00:00.000000000,0.0,0.0
5197,castellon_2023,train,2023-04-09T00:00:00.000000000,2023-04-11T11:00:00.000000000,0.0,0.0
5198,castellon_2023,train,2023-04-09T01:00:00.000000000,2023-04-11T12:00:00.000000000,0.0,0.0
5199,castellon_2023,train,2023-04-09T02:00:00.000000000,2023-04-11T13:00:00.000000000,0.0,0.0
5200,castellon_2023,train,2023-04-09T03:00:00.000000000,2023-04-11T14:00:00.000000000,0.0,0.0
5201,castellon_2023,train,2023-04-09T04:00:00.000000000,2023-04-11T15:00:00.000000000,0.0,0.0
5202,castellon_2023,train,2023-04-09T05:00:00.000000000,2023-04-11T16:00:00.000000000,0.0,0.0
5203,castellon_2023,train,2023-04-09T06:00:00.000000000,2023-04-11T17:00:00.000000000,0.0,0.0
5204,castellon_2023,train,2023-04-09T07:00:00.000000000,2023-04-11T18:00:00.000000000,0.0,0.0
5205,castellon_2023,train,2023-04-09T08:00:00.000000000,2023-04-11T19:00:00.000000000,0.0,0.0
5206,castellon_2023,train,2023-04-09T09:00:00.000000000,2023-04-11T20:00:00.000000000,0.0,0.0
5207,castellon_2023,train,2023-04-09T10:00:00.000000000,2023-04-11T21:00:00.000000000,0.0,0.0
5208,castellon_2023,train,2023-04-09T11:00:00.000000000,2023-04-11T22:00:00.000000000,0.0,0.0
5209,castellon_2023,train,2023-04-09T12:00:00.000000000,2023-04-11T23:00:00.000000000,0.0,0.0
5210,caceres_2023,val,2023-05-15T00:00:00.000000000,2023-05-17T11:00:00.000000000,0.0,0.0
5211,caceres_2023,val,2023-05-15T01:00:00.000000000,2023-05-17T12:00:00.000000000,0.0,0.0
5212,caceres_2023,val,2023-05-15T02:00:00.000000000,2023-05-17T13:00:00.000000000,0.0,0.0
5213,caceres_2023,val,2023-05-15T03:00:00.000000000,2023-05-17T14:00:00.000000000,0.0,0.0
5214,caceres_2023,val,2023-05-15T04:00:00.000000000,2023-05-17T15:00:00.000000000,0.0,0.0
5215,caceres_2023,val,2023-05-15T05:00:00.000000000,2023-05-17T16:00:00.000000000,0.0,0.0
5216,caceres_2023,val,2023-05-15T06:00:00.000000000,2023-05-17T17:00:00.000000000,0.0,0.0
5217,caceres_2023,val,2023-05-15T07:00:00.000000000,2023-05-17T18:00:00.000000000,0.0,0.0
5218,caceres_2023,val,2023-05-15T08:00:00.000000000,2023-05-17T19:00:00.000000000,0.0,0.0
5219,caceres_2023,val,2023-05-15T09:00:00.000000000,2023-05-17T20:00:00.000000000,19.391666412353516,232.6999969482422
5220,caceres_2023,val,2023-05-15T10:00:00.000000000,2023-05-17T21:00:00.000000000,143.2916717529297,1486.800048828125
5221,caceres_2023,val,2023-05-15T11:00:00.000000000,2023-05-17T22:00:00.000000000,225.90000915527344,1486.800048828125
5222,caceres_2023,val,2023-05-15T12:00:00.000000000,2023-05-17T23:00:00.000000000,344.7083435058594,1486.800048828125
5223,caceres_2023,val,2023-05-15T13:00:00.000000000,2023-05-18T00:00:00.000000000,714.7166137695312,4440.10009765625
5224,caceres_2023,val,2023-05-15T14:00:00.000000000,2023-05-18T01:00:00.000000000,1191.2083740234375,5717.89990234375
5225,caceres_2023,val,2023-05-15T15:00:00.000000000,2023-05-18T02:00:00.000000000,1432.1500244140625,5717.89990234375
5226,caceres_2023,val,2023-05-15T16:00:00.000000000,2023-05-18T03:00:00.000000000,1505.5084228515625,5717.89990234375
5227,caceres_2023,val,2023-05-15T17:00:00.000000000,2023-05-18T04:00:00.000000000,1573.5751953125,5717.89990234375
5228,caceres_2023,val,2023-05-15T18:00:00.000000000,2023-05-18T05:00:00.000000000,1674.1585693359375,5717.89990234375
5229,caceres_2023,val,2023-05-15T19:00:00.000000000,2023-05-18T06:00:00.000000000,1864.4085693359375,5717.89990234375
5230,caceres_2023,val,2023-05-15T20:00:00.000000000,2023-05-18T07:00:00.000000000,2013.0750732421875,5717.89990234375
5231,caceres_2023,val,2023-05-15T21:00:00.000000000,2023-05-18T08:00:00.000000000,2133.491455078125,5717.89990234375
5232,caceres_2023,val,2023-05-15T22:00:00.000000000,2023-05-18T09:00:00.000000000,2227.533447265625,5717.89990234375
5233,caceres_2023,val,2023-05-15T23:00:00.000000000,2023-05-18T10:00:00.000000000,2393.941650390625,5717.89990234375
5234,caceres_2023,val,2023-05-16T00:00:00.000000000,2023-05-18T11:00:00.000000000,2644.991455078125,5717.89990234375
5235,caceres_2023,val,2023-05-16T01:00:00.000000000,2023-05-18T12:00:00.000000000,2811.349853515625,6436.39990234375
5236,caceres_2023,val,2023-05-16T02:00:00.000000000,2023-05-18T13:00:00.000000000,3665.366455078125,15966.099609375
5237,caceres_2023,val,2023-05-16T03:00:00.000000000,2023-05-18T14:00:00.000000000,5831.76708984375,28888.099609375
5238,caceres_2023,val,2023-05-16T04:00:00.000000000,2023-05-18T15:00:00.000000000,7462.57470703125,28888.099609375
5239,caceres_2023,val,2023-05-16T05:00:00.000000000,2023-05-18T16:00:00.000000000,8811.4248046875,28888.099609375
5240,caceres_2023,val,2023-05-16T06:00:00.000000000,2023-05-18T17:00:00.000000000,9804.0673828125,28888.099609375
5241,caceres_2023,val,2023-05-16T07:00:00.000000000,2023-05-18T18:00:00.000000000,9958.0830078125,28888.099609375
5242,caceres_2023,val,2023-05-16T08:00:00.000000000,2023-05-18T19:00:00.000000000,9809.4169921875,28888.099609375
5243,caceres_2023,val,2023-05-16T09:00:00.000000000,2023-05-18T20:00:00.000000000,9669.609375,28888.099609375
5244,caceres_2023,val,2023-05-16T10:00:00.000000000,2023-05-18T21:00:00.000000000,9451.6669921875,28888.099609375
5245,caceres_2023,val,2023-05-16T11:00:00.000000000,2023-05-18T22:00:00.000000000,9689.2998046875,28888.099609375
5246,caceres_2023,val,2023-05-16T12:00:00.000000000,2023-05-18T23:00:00.000000000,10862.4658203125,28888.099609375
5247,caceres_2023,val,2023-05-16T13:00:00.000000000,2023-05-19T00:00:00.000000000,13015.17578125,32268.900390625
5248,caceres_2023,val,2023-05-16T14:00:00.000000000,2023-05-19T01:00:00.000000000,12854.1748046875,32268.900390625
5249,caceres_2023,val,2023-05-16T15:00:00.000000000,2023-05-19T02:00:00.000000000,12031.30859375,32268.900390625
5250,caceres_2023,val,2023-05-16T16:00:00.000000000,2023-05-19T03:00:00.000000000,11824.17578125,32268.900390625
5251,caceres_2023,val,2023-05-16T17:00:00.000000000,2023-05-19T04:00:00.000000000,10885.0087890625,32268.900390625
5252,caceres_2023,val,2023-05-16T18:00:00.000000000,2023-05-19T05:00:00.000000000,10026.8837890625,32268.900390625
5253,caceres_2023,val,2023-05-16T19:00:00.000000000,2023-05-19T06:00:00.000000000,10236.2412109375,32268.900390625
5254,caceres_2023,val,2023-05-16T20:00:00.000000000,2023-05-19T07:00:00.000000000,11388.5087890625,32268.900390625
5255,caceres_2023,val,2023-05-16T21:00:00.000000000,2023-05-19T08:00:00.000000000,12591.1171875,32268.900390625
5256,caceres_2023,val,2023-05-16T22:00:00.000000000,2023-05-19T09:00:00.000000000,13092.5087890625,32268.900390625
5257,caceres_2023,val,2023-05-16T23:00:00.000000000,2023-05-19T10:00:00.000000000,13669.80078125,32268.900390625
5258,caceres_2023,val,2023-05-17T00:00:00.000000000,2023-05-19T11:00:00.000000000,13183.19140625,32268.900390625
5259,caceres_2023,val,2023-05-17T01:00:00.000000000,2023-05-19T12:00:00.000000000,11051.6826171875,19013.69921875
5260,caceres_2023,val,2023-05-17T02:00:00.000000000,2023-05-19T13:00:00.000000000,10513.1826171875,19013.69921875
5261,caceres_2023,val,2023-05-17T03:00:00.000000000,2023-05-19T14:00:00.000000000,9524.43359375,17964.400390625
5262,caceres_2023,val,2023-05-17T04:00:00.000000000,2023-05-19T15:00:00.000000000,8458.2841796875,14431.2998046875
5263,caceres_2023,val,2023-05-17T05:00:00.000000000,2023-05-19T16:00:00.000000000,8167.68359375,14431.2998046875
5264,caceres_2023,val,2023-05-17T06:00:00.000000000,2023-05-19T17:00:00.000000000,8178.958984375,14431.2998046875
5265,caceres_2023,val,2023-05-17T07:00:00.000000000,2023-05-19T18:00:00.000000000,7825.25830078125,14431.2998046875
5266,caceres_2023,val,2023-05-17T08:00:00.000000000,2023-05-19T19:00:00.000000000,6786.44970703125,14431.2998046875
5267,caceres_2023,val,2023-05-17T09:00:00.000000000,2023-05-19T20:00:00.000000000,5747.04150390625,12767.2998046875
5268,caceres_2023,val,2023-05-17T10:00:00.000000000,2023-05-19T21:00:00.000000000,5425.35009765625,12767.2998046875
5269,caceres_2023,val,2023-05-17T11:00:00.000000000,2023-05-19T22:00:00.000000000,4739.86669921875,12677.0
5270,caceres_2023,val,2023-05-17T12:00:00.000000000,2023-05-19T23:00:00.000000000,3683.449951171875,7572.10009765625
5271,caceres_2023,val,2023-05-17T13:00:00.000000000,2023-05-20T00:00:00.000000000,3125.883544921875,7572.10009765625
5272,caceres_2023,val,2023-05-17T14:00:00.000000000,2023-05-20T01:00:00.000000000,2494.875244140625,7148.7001953125
5273,caceres_2023,val,2023-05-17T15:00:00.000000000,2023-05-20T02:00:00.000000000,1899.1500244140625,5170.60009765625
5274,caceres_2023,val,2023-05-17T16:00:00.000000000,2023-05-20T03:00:00.000000000,1501.2249755859375,4541.5
5275,caceres_2023,val,2023-05-17T17:00:00.000000000,2023-05-20T04:00:00.000000000,1365.7833251953125,4541.5
5276,caceres_2023,val,2023-05-17T18:00:00.000000000,2023-05-20T05:00:00.000000000,1119.4083251953125,4541.5
5277,caceres_2023,val,2023-05-17T19:00:00.000000000,2023-05-20T06:00:00.000000000,919.4833374023438,4541.5
5278,caceres_2023,val,2023-05-17T20:00:00.000000000,2023-05-20T07:00:00.000000000,806.0249633789062,4541.5
5279,caceres_2023,val,2023-05-17T21:00:00.000000000,2023-05-20T08:00:00.000000000,669.9166870117188,4541.5
5280,caceres_2023,val,2023-05-17T22:00:00.000000000,2023-05-20T09:00:00.000000000,490.2166748046875,4541.5
5281,caceres_2023,val,2023-05-17T23:00:00.000000000,2023-05-20T10:00:00.000000000,111.75833129882812,620.5
5282,caceres_2023,val,2023-05-18T00:00:00.000000000,2023-05-20T11:00:00.000000000,111.75833129882812,620.5
5283,caceres_2023,val,2023-05-18T01:00:00.000000000,2023-05-20T12:00:00.000000000,111.75833129882812,620.5
5284,caceres_2023,val,2023-05-18T02:00:00.000000000,2023-05-20T13:00:00.000000000,111.75833129882812,620.5
5285,caceres_2023,val,2023-05-18T03:00:00.000000000,2023-05-20T14:00:00.000000000,111.75833129882812,620.5
5286,caceres_2023,val,2023-05-18T04:00:00.000000000,2023-05-20T15:00:00.000000000,78.79999542236328,620.5
5287,caceres_2023,val,2023-05-18T05:00:00.000000000,2023-05-20T16:00:00.000000000,27.09166717529297,325.1000061035156
5288,caceres_2023,val,2023-05-18T06:00:00.000000000,2023-05-20T17:00:00.000000000,27.09166717529297,325.1000061035156
5289,caceres_2023,val,2023-05-18T07:00:00.000000000,2023-05-20T18:00:00.000000000,27.09166717529297,325.1000061035156
5290,caceres_2023,val,2023-05-18T08:00:00.000000000,2023-05-20T19:00:00.000000000,27.09166717529297,325.1000061035156
5291,caceres_2023,val,2023-05-18T09:00:00.000000000,2023-05-20T20:00:00.000000000,0.0,0.0
5292,caceres_2023,val,2023-05-18T10:00:00.000000000,2023-05-20T21:00:00.000000000,0.0,0.0
5293,caceres_2023,val,2023-05-18T11:00:00.000000000,2023-05-20T22:00:00.000000000,0.0,0.0
5294,caceres_2023,val,2023-05-18T12:00:00.000000000,2023-05-20T23:00:00.000000000,0.0,0.0
5295,caceres_2023,val,2023-05-18T13:00:00.000000000,2023-05-21T00:00:00.000000000,0.0,0.0
5296,caceres_2023,val,2023-05-18T14:00:00.000000000,2023-05-21T01:00:00.000000000,0.0,0.0
5297,caceres_2023,val,2023-05-18T15:00:00.000000000,2023-05-21T02:00:00.000000000,0.0,0.0
5298,caceres_2023,val,2023-05-18T16:00:00.000000000,2023-05-21T03:00:00.000000000,0.0,0.0
5299,caceres_2023,val,2023-05-18T17:00:00.000000000,2023-05-21T04:00:00.000000000,0.0,0.0
5300,caceres_2023,val,2023-05-18T18:00:00.000000000,2023-05-21T05:00:00.000000000,0.0,0.0
5301,caceres_2023,val,2023-05-18T19:00:00.000000000,2023-05-21T06:00:00.000000000,0.0,0.0
5302,caceres_2023,val,2023-05-18T20:00:00.000000000,2023-05-21T07:00:00.000000000,0.0,0.0
5303,caceres_2023,val,2023-05-18T21:00:00.000000000,2023-05-21T08:00:00.000000000,0.0,0.0
5304,caceres_2023,val,2023-05-18T22:00:00.000000000,2023-05-21T09:00:00.000000000,0.0,0.0
5305,caceres_2023,val,2023-05-18T23:00:00.000000000,2023-05-21T10:00:00.000000000,0.0,0.0
5306,caceres_2023,val,2023-05-19T00:00:00.000000000,2023-05-21T11:00:00.000000000,0.0,0.0
5307,caceres_2023,val,2023-05-19T01:00:00.000000000,2023-05-21T12:00:00.000000000,0.0,0.0
5308,caceres_2023,val,2023-05-19T02:00:00.000000000,2023-05-21T13:00:00.000000000,0.0,0.0
5309,caceres_2023,val,2023-05-19T03:00:00.000000000,2023-05-21T14:00:00.000000000,0.0,0.0
5310,caceres_2023,val,2023-05-19T04:00:00.000000000,2023-05-21T15:00:00.000000000,0.0,0.0
5311,caceres_2023,val,2023-05-19T05:00:00.000000000,2023-05-21T16:00:00.000000000,0.0,0.0
5312,caceres_2023,val,2023-05-19T06:00:00.000000000,2023-05-21T17:00:00.000000000,0.0,0.0
5313,caceres_2023,val,2023-05-19T07:00:00.000000000,2023-05-21T18:00:00.000000000,0.0,0.0
5314,caceres_2023,val,2023-05-19T08:00:00.000000000,2023-05-21T19:00:00.000000000,0.0,0.0
5315,caceres_2023,val,2023-05-19T09:00:00.000000000,2023-05-21T20:00:00.000000000,0.0,0.0
5316,caceres_2023,val,2023-05-19T10:00:00.000000000,2023-05-21T21:00:00.000000000,0.0,0.0
5317,caceres_2023,val,2023-05-19T11:00:00.000000000,2023-05-21T22:00:00.000000000,0.0,0.0
5318,caceres_2023,val,2023-05-19T12:00:00.000000000,2023-05-21T23:00:00.000000000,0.0,0.0
5319,caceres_2023,val,2023-05-19T13:00:00.000000000,2023-05-22T00:00:00.000000000,0.0,0.0
5320,caceres_2023,val,2023-05-19T14:00:00.000000000,2023-05-22T01:00:00.000000000,0.0,0.0
5321,caceres_2023,val,2023-05-19T15:00:00.000000000,2023-05-22T02:00:00.000000000,0.0,0.0
5322,caceres_2023,val,2023-05-19T16:00:00.000000000,2023-05-22T03:00:00.000000000,0.0,0.0
5323,caceres_2023,val,2023-05-19T17:00:00.000000000,2023-05-22T04:00:00.000000000,0.0,0.0
5324,caceres_2023,val,2023-05-19T18:00:00.000000000,2023-05-22T05:00:00.000000000,0.0,0.0
5325,caceres_2023,val,2023-05-19T19:00:00.000000000,2023-05-22T06:00:00.000000000,0.0,0.0
5326,caceres_2023,val,2023-05-19T20:00:00.000000000,2023-05-22T07:00:00.000000000,0.0,0.0
5327,caceres_2023,val,2023-05-19T21:00:00.000000000,2023-05-22T08:00:00.000000000,0.0,0.0
5328,caceres_2023,val,2023-05-19T22:00:00.000000000,2023-05-22T09:00:00.000000000,0.0,0.0
5329,caceres_2023,val,2023-05-19T23:00:00.000000000,2023-05-22T10:00:00.000000000,0.0,0.0
5330,caceres_2023,val,2023-05-20T00:00:00.000000000,2023-05-22T11:00:00.000000000,0.0,0.0
5331,caceres_2023,val,2023-05-20T01:00:00.000000000,2023-05-22T12:00:00.000000000,0.0,0.0
5332,caceres_2023,val,2023-05-20T02:00:00.000000000,2023-05-22T13:00:00.000000000,0.0,0.0
5333,caceres_2023,val,2023-05-20T03:00:00.000000000,2023-05-22T14:00:00.000000000,0.0,0.0
5334,caceres_2023,val,2023-05-20T04:00:00.000000000,2023-05-22T15:00:00.000000000,0.0,0.0
5335,caceres_2023,val,2023-05-20T05:00:00.000000000,2023-05-22T16:00:00.000000000,0.0,0.0
5336,caceres_2023,val,2023-05-20T06:00:00.000000000,2023-05-22T17:00:00.000000000,0.0,0.0
5337,caceres_2023,val,2023-05-20T07:00:00.000000000,2023-05-22T18:00:00.000000000,0.0,0.0
5338,caceres_2023,val,2023-05-20T08:00:00.000000000,2023-05-22T19:00:00.000000000,0.0,0.0
5339,caceres_2023,val,2023-05-20T09:00:00.000000000,2023-05-22T20:00:00.000000000,0.0,0.0
5340,caceres_2023,val,2023-05-20T10:00:00.000000000,2023-05-22T21:00:00.000000000,0.0,0.0
5341,caceres_2023,val,2023-05-20T11:00:00.000000000,2023-05-22T22:00:00.000000000,0.0,0.0
5342,caceres_2023,val,2023-05-20T12:00:00.000000000,2023-05-22T23:00:00.000000000,0.0,0.0
5343,caceres_2023,val,2023-05-20T13:00:00.000000000,2023-05-23T00:00:00.000000000,0.0,0.0
5344,caceres_2023,val,2023-05-20T14:00:00.000000000,2023-05-23T01:00:00.000000000,0.0,0.0
5345,caceres_2023,val,2023-05-20T15:00:00.000000000,2023-05-23T02:00:00.000000000,0.0,0.0
5346,caceres_2023,val,2023-05-20T16:00:00.000000000,2023-05-23T03:00:00.000000000,0.0,0.0
5347,caceres_2023,val,2023-05-20T17:00:00.000000000,2023-05-23T04:00:00.000000000,0.0,0.0
5348,caceres_2023,val,2023-05-20T18:00:00.000000000,2023-05-23T05:00:00.000000000,0.0,0.0
5349,caceres_2023,val,2023-05-20T19:00:00.000000000,2023-05-23T06:00:00.000000000,0.0,0.0
5350,caceres_2023,val,2023-05-20T20:00:00.000000000,2023-05-23T07:00:00.000000000,0.0,0.0
5351,caceres_2023,val,2023-05-20T21:00:00.000000000,2023-05-23T08:00:00.000000000,0.0,0.0
5352,caceres_2023,val,2023-05-20T22:00:00.000000000,2023-05-23T09:00:00.000000000,0.0,0.0
5353,caceres_2023,val,2023-05-20T23:00:00.000000000,2023-05-23T10:00:00.000000000,0.0,0.0
5354,caceres_2023,val,2023-05-21T00:00:00.000000000,2023-05-23T11:00:00.000000000,0.0,0.0
5355,caceres_2023,val,2023-05-21T01:00:00.000000000,2023-05-23T12:00:00.000000000,0.0,0.0
5356,caceres_2023,val,2023-05-21T02:00:00.000000000,2023-05-23T13:00:00.000000000,0.0,0.0
